,Brand,Price,Body,Mileage,EngineV,Engine Type,Registration,Year,Model
3283,Mercedes-Benz,7450.0,sedan,219,2.0,Petrol,yes,2000,Sprinter 313
3284,Audi,9499.0,sedan,255,2.5,Diesel,yes,2002,GLC-Class
3285,Toyota,14900.0,sedan,106,2.4,Petrol,yes,2008,Sandero StepWay
3286,Volkswagen,8200.0,van,265,2.5,Diesel,no,2007,X5 M
3287,Mercedes-Benz,12500.0,sedan,208,3.2,Diesel,yes,2004,GL 320
3288,Toyota,14500.0,sedan,127,2.4,Gas,yes,2008,Land Cruiser 200
3289,BMW,41000.0,crossover,80,3.0,Petrol,yes,2012,Passat B6
3290,Volkswagen,12000.0,sedan,73,1.6,Gas,yes,2011,750
3291,Mercedes-Benz,5600.0,sedan,230,2.7,Diesel,no,2005,Pajero Sport
3292,Mercedes-Benz,5200.0,other,220,3.2,Petrol,no,2004,320
3293,Mitsubishi,9200.0,sedan,48,1.5,Petrol,yes,2008,520
3294,Toyota,25999.0,other,108,4.0,Petrol,yes,2008,190
3295,BMW,6300.0,sedan,241,2.8,Gas,yes,1995,Up
3296,Mercedes-Benz,116500.0,sedan,25,3.0,Diesel,yes,2015,Golf IV
3297,BMW,15500.0,sedan,216,2.0,Diesel,yes,2008,B 180
3298,Toyota,17500.0,crossover,168,4.0,Gas,yes,2004,Camry
3299,Volkswagen,9999.0,sedan,182,1.6,Petrol,yes,2006,Passat B6
3300,BMW,34600.0,crossover,163,5.0,Petrol,yes,2011,Passat B6
3301,Mercedes-Benz,20500.0,sedan,222,5.5,Petrol,yes,2006,Pajero Wagon
3302,Renault,10900.0,van,138,2.0,Diesel,yes,2012,E-Class
3303,Volkswagen,7800.0,hatch,230,1.6,Petrol,yes,2004,Logan
3304,Audi,3900.0,vagon,232,2.5,Diesel,no,2003,Corolla
3305,Toyota,15500.0,crossover,120,2.0,Petrol,yes,2008,A4
3306,Audi,48000.0,crossover,126,3.0,Diesel,yes,2013,Passat B6
3307,Mercedes-Benz,12800.0,van,193,2.2,Other,yes,2011,745
3308,Toyota,14900.0,crossover,288,4.7,Gas,yes,2000,T4 (Transporter)
3309,Mercedes-Benz,1990.0,hatch,230,1.7,Other,no,2001,Rav 4
3310,Mitsubishi,9800.0,sedan,148,2.0,Gas,yes,2008,Polo
3311,Mercedes-Benz,8700.0,sedan,290,2.7,Diesel,yes,1999,Passat B7
3312,Renault,3450.0,van,196,1.9,Diesel,yes,2001,A4
3313,Mercedes-Benz,22000.0,van,236,2.2,Diesel,yes,2012,Vito
3314,Mercedes-Benz,6500.0,other,315,2.0,Petrol,yes,1996,Corolla
3315,Mitsubishi,12999.0,crossover,111,3.0,Gas,yes,2008,Multivan
3316,Volkswagen,21500.0,sedan,2,1.6,Diesel,yes,2016,S 350
3317,BMW,2750.0,vagon,254,2.8,Gas,no,1997,Auris
3318,Mitsubishi,23000.0,crossover,125,3.0,Gas,yes,2008,A4
3319,BMW,8200.0,sedan,368,3.0,Diesel,yes,2000,CLA 220
3320,BMW,32900.0,crossover,90,3.0,Petrol,yes,2008,A1
3321,Toyota,22000.0,sedan,73,3.5,Petrol,yes,2010,Corolla
3322,Mitsubishi,2800.0,other,290,2.0,Petrol,yes,1990,530
3323,Mercedes-Benz,12999.0,van,130,2.2,Diesel,yes,2012,Passat B8
3324,Toyota,32000.0,sedan,22,2.5,Petrol,yes,2015,Vito
3325,Toyota,99999.0,crossover,0,4.5,Petrol,yes,2016,Golf III
3326,Renault,6950.0,van,310,2.5,Diesel,yes,2005,Outlander XL
3327,Renault,10500.0,hatch,148,1.5,Diesel,yes,2012,T5 (Transporter)
3328,BMW,6899.0,vagon,320,2.8,Gas,yes,1997,Q7
3329,Toyota,65000.0,other,60,4.5,Diesel,yes,2013,GLE-Class
3330,Mercedes-Benz,13900.0,other,272,2.2,Diesel,yes,2005,S 400
3331,Renault,5800.0,van,217,2.0,Gas,yes,2003,Highlander
3332,BMW,28700.0,other,160,3.0,Petrol,yes,2011,Passat B5
3333,BMW,16700.0,crossover,260,4.4,Petrol,yes,2003,Polo
3334,Volkswagen,18500.0,sedan,217,3.0,Diesel,yes,2006,Trafic
3335,Renault,3999.0,other,227,1.4,Gas,yes,2005,Q5
3336,Renault,8800.0,van,200,1.9,Diesel,yes,2005,A4
3337,Mercedes-Benz,14500.0,van,205,2.2,Diesel,yes,2012,Kangoo
3338,BMW,8900.0,sedan,240,2.0,Diesel,yes,2001,Caddy
3339,Renault,8550.0,van,160,1.5,Diesel,yes,2014,G 500
3340,Mercedes-Benz,10900.0,sedan,160,3.0,Diesel,yes,1996,Land Cruiser Prado
3341,BMW,48535.5,crossover,0,2.0,Diesel,yes,2016,A4
3342,BMW,25000.0,crossover,130,3.0,Diesel,yes,2012,C-Class
3343,Mitsubishi,7000.0,sedan,99,1.6,Petrol,yes,2005,Camry
3344,BMW,5500.0,sedan,402,2.0,Petrol,yes,1988,A6 Allroad
3345,Mercedes-Benz,2800.0,other,220,2.3,Petrol,no,2000,Trafic
3346,Mercedes-Benz,86000.0,crossover,3,3.0,Diesel,yes,2016,E-Class
3347,Volkswagen,9555.0,van,152,1.6,Diesel,yes,2012,Vito
3348,Renault,7200.0,van,1,1.5,Diesel,yes,2012,Galant
3349,Mercedes-Benz,7700.0,van,300,2.2,Other,yes,2004,A6
3350,BMW,75000.0,crossover,20,3.0,Diesel,yes,2014,Tiguan
3351,Volkswagen,8650.0,hatch,150,1.4,Petrol,yes,2008,E-Class
3352,Toyota,10700.0,sedan,109,1.8,Petrol,yes,2007,Captur
3353,Volkswagen,6300.0,van,1,2.5,Diesel,yes,2000,Corolla
3354,Toyota,13900.0,sedan,102,3.5,Gas,yes,2008,Avensis
3355,Audi,3150.0,vagon,310,2.5,Diesel,no,1999,Passat B6
3356,Volkswagen,7500.0,other,360,2.5,Diesel,yes,2001,530
3357,Volkswagen,6550.0,sedan,150,1.6,Petrol,yes,2001,520
3358,BMW,7100.0,sedan,313,2.0,Gas,yes,1997,Sprinter 312
3359,Volkswagen,3700.0,sedan,370,2.0,Gas,yes,1992,Passat B5
3360,Toyota,20999.0,sedan,77,2.5,Gas,yes,2012,Camry
3361,Renault,6750.0,vagon,1,1.5,Diesel,yes,2004,Camry
3362,Toyota,103999.0,crossover,0,4.5,Diesel,yes,2016,X6
3363,Mercedes-Benz,5200.0,sedan,432,3.0,Diesel,yes,1992,Vito
3364,BMW,51000.0,sedan,97,3.0,Diesel,yes,2011,Vito
3365,Toyota,27400.0,crossover,52,3.5,Gas,yes,2012,S 63 AMG
3366,Toyota,12500.0,crossover,201,2.0,Petrol,yes,2006,Lancer
3367,Mercedes-Benz,24800.0,vagon,118,3.0,Diesel,yes,2010,E-Class
3368,Volkswagen,10600.0,sedan,118,1.8,Petrol,yes,2008,Camry
3369,Mitsubishi,8900.0,other,150,3.0,Petrol,yes,2000,GL 350
3370,Renault,7200.0,van,101,1.5,Diesel,yes,2012,520
3371,BMW,10000.0,sedan,274,4.4,Gas,yes,1998,Vito
3372,Toyota,11700.0,crossover,126,2.4,Gas,yes,2008,Megane
3373,BMW,64999.0,sedan,15,3.0,Petrol,yes,2012,Land Cruiser Prado
3374,Toyota,28900.0,crossover,83,3.5,Gas,yes,2012,Rav 4
3375,BMW,60500.0,crossover,1,2.0,Diesel,yes,2016,ML 320
3376,Renault,5500.0,sedan,153,1.6,Other,yes,2006,325
3377,BMW,85900.0,crossover,19,3.0,Diesel,yes,2015,Passat B7
3378,BMW,49000.0,vagon,56,5.0,Petrol,yes,2007,Vito
3379,Audi,22999.0,crossover,125,4.2,Petrol,yes,2008,S 350
3380,Mercedes-Benz,22900.0,sedan,197,2.2,Diesel,yes,2010,316
3381,BMW,85555.0,sedan,10,3.0,Other,yes,2015,Auris
3382,Mercedes-Benz,30000.0,crossover,97,2.14,Diesel,yes,2011,X1
3383,BMW,2600.0,sedan,250,1.6,Petrol,yes,1996,X5
3384,Volkswagen,12500.0,crossover,230,3.2,Gas,yes,2003,X5
3385,BMW,6800.0,sedan,4,2.8,Gas,yes,1995,Land Cruiser Prado
3386,Audi,4000.0,sedan,315,2.3,Gas,yes,1991,Passat B6
3387,Audi,36500.0,crossover,159,3.0,Diesel,yes,2010,Logan
3388,Volkswagen,10000.0,van,231,1.9,Diesel,yes,2005,80
3389,Volkswagen,4700.0,hatch,160,2.0,Diesel,no,2006,Lancer X
3390,BMW,27900.0,crossover,140,3.0,Diesel,yes,2009,523
3391,Renault,7440.0,other,148,1.5,Diesel,yes,2012,X5 M
3392,Mercedes-Benz,17999.0,van,260,2.2,Diesel,yes,2013,E-Class
3393,Volkswagen,7750.0,van,235,1.9,Diesel,yes,2004,Passat B6
3394,Mercedes-Benz,7200.0,van,285,2.2,Diesel,yes,2001,230
3395,Volkswagen,3700.0,hatch,121,1.9,Diesel,yes,1993,T6 (Transporter)
3396,Volkswagen,12000.0,vagon,187,2.0,Diesel,yes,2008,V 250
3397,Audi,48000.0,crossover,75,3.0,Diesel,yes,2013,Kangoo
3398,BMW,49000.0,sedan,58,4.4,Other,yes,2011,Caddy
3399,Mercedes-Benz,69500.0,crossover,84,3.0,Diesel,yes,2014,Corolla
3400,BMW,19999.0,crossover,227,3.0,Diesel,yes,2006,Laguna
3401,Volkswagen,30900.0,sedan,30,2.0,Diesel,yes,2014,318
3402,Mercedes-Benz,44000.0,other,39,5.5,Petrol,yes,2009,530
3403,Mercedes-Benz,10200.0,sedan,174,2.6,Gas,yes,2001,Kangoo
3404,Mercedes-Benz,22000.0,crossover,160,4.0,Diesel,yes,2008,Q7
3405,Mercedes-Benz,46700.0,sedan,115,5.5,Petrol,yes,2011,Rav 4
3406,Mercedes-Benz,9999.0,sedan,322,2.7,Diesel,yes,2000,GLS 350
3407,Volkswagen,4400.0,other,145,2.4,Diesel,yes,1993,A3
3408,Mercedes-Benz,45000.0,sedan,1,1.6,Petrol,yes,2015,Lancer X
3409,Toyota,63333.0,other,33,4.5,Diesel,yes,2013,Camry
3410,Volkswagen,12999.0,van,237,2.5,Diesel,yes,2005,GL 350
3411,Mercedes-Benz,15000.0,other,115,2.2,Diesel,yes,2011,Vito
3412,BMW,58500.0,crossover,80,3.0,Diesel,yes,2013,G 350
3413,Renault,6250.0,van,205,1.6,Petrol,yes,2007,A8
3414,Volkswagen,8900.0,sedan,160,1.6,Petrol,yes,2006,A 170
3415,Mercedes-Benz,65000.0,other,0,1.6,Petrol,yes,2016,Caddy
3416,Volkswagen,15200.0,sedan,185,1.4,Petrol,yes,2011,A4
3417,Mercedes-Benz,121500.0,sedan,22,3.0,Diesel,yes,2014,Pajero Sport
3418,Audi,30999.0,sedan,108,2.0,Diesel,yes,2013,L 400
3419,BMW,22000.0,other,138,4.8,Petrol,yes,2007,Passat B5
3420,Mitsubishi,10500.0,crossover,95,3.2,Diesel,no,2008,Land Cruiser 100
3421,BMW,3900.0,sedan,380,3.0,Gas,yes,1989,A6
3422,Mitsubishi,9900.0,sedan,55,2.0,Other,yes,2008,A4
3423,Mercedes-Benz,3799.0,sedan,210,2.0,Petrol,yes,1995,530
3424,BMW,5000.0,sedan,305,2.0,Petrol,yes,1995,A6
3425,Audi,5300.0,other,370,1.8,Petrol,yes,1997,E-Class
3426,Renault,6450.0,vagon,100,1.5,Diesel,yes,2009,80
3427,Toyota,44700.0,crossover,120,3.5,Petrol,yes,2013,528
3428,Toyota,17800.0,crossover,220,3.0,Diesel,yes,2004,545
3429,BMW,26900.0,sedan,158,5.0,Petrol,yes,2007,Q7
3430,Volkswagen,14999.0,vagon,128,1.4,Gas,yes,2011,Megane
3431,Mercedes-Benz,7650.0,sedan,340,5.0,Gas,yes,1997,Caddy
3432,Volkswagen,12750.0,vagon,130,1.4,Gas,yes,2010,Sandero
3433,Volkswagen,16000.0,hatch,26,1.2,Petrol,yes,2014,80
3434,Toyota,65000.0,crossover,90,4.5,Diesel,yes,2012,X1
3435,Renault,11999.0,hatch,65,1.5,Diesel,yes,2014,Passat B6
3436,BMW,3000.0,sedan,294,2.0,Diesel,no,1999,Passat CC
3437,Volkswagen,17900.0,crossover,70,1.4,Petrol,yes,2012,T4 (Transporter) 
3438,Mercedes-Benz,109000.0,crossover,0,3.5,Diesel,yes,2016,E-Class
3439,Mercedes-Benz,4500.0,sedan,409,2.6,Petrol,yes,1991,Land Cruiser Prado
3440,Audi,19300.0,sedan,113,1.8,Petrol,yes,2009,A6
3441,Volkswagen,11300.0,van,250,2.5,Diesel,yes,2007,Amarok
3442,Mitsubishi,18800.0,crossover,47,3.0,Petrol,yes,2008,325
3443,Mercedes-Benz,4150.0,other,277,2.2,Diesel,yes,2000,E-Class
3444,Volkswagen,14000.0,crossover,194,3.2,Gas,yes,2004,E-Class
3445,Mercedes-Benz,13995.0,van,126,2.2,Diesel,yes,2013,Jetta
3446,Renault,6400.0,other,209,1.5,Diesel,yes,2005,750
3447,Renault,4900.0,sedan,90,1.4,Gas,yes,2008,Eos
3448,Audi,6400.0,sedan,261,1.8,Gas,yes,2000,728
3449,Renault,9400.0,van,270,2.0,Diesel,yes,2007,Golf VI
3450,Toyota,15400.0,sedan,152,3.5,Gas,yes,2007,Pajero Sport
3451,Volkswagen,2900.0,sedan,238,2.0,Gas,no,2002,T5 (Transporter) 
3452,Renault,9500.0,vagon,78,1.5,Diesel,yes,2014,520
3453,Volkswagen,23000.0,sedan,75,2.0,Petrol,yes,2013,X5
3454,Toyota,10600.0,crossover,185,2.0,Gas,yes,2005,318
3455,Audi,2550.0,sedan,304,2.5,Diesel,no,1998,Land Cruiser 200
3456,Volkswagen,8500.0,sedan,87,1.6,Petrol,yes,2011,520
3457,Audi,10500.0,vagon,243,2.5,Diesel,yes,2003,Caddy
3458,Mercedes-Benz,18000.0,sedan,99,1.8,Petrol,yes,2008,520
3459,Mitsubishi,1550.0,hatch,1,1.8,Diesel,yes,1990,Multivan
3460,BMW,3800.0,sedan,250,3.0,Diesel,no,2002,Lancer
3461,BMW,42000.0,crossover,128,4.4,Petrol,yes,2011,ML 63 AMG
3462,Mitsubishi,8500.0,sedan,110,2.0,Petrol,yes,2008,Space Star
3463,Toyota,24900.0,sedan,30,2.5,Petrol,yes,2014,Lancer
3464,Volkswagen,10200.0,vagon,186,2.0,Diesel,yes,2005,Golf III
3465,BMW,14200.0,sedan,135,3.0,Gas,yes,2004,T5 (Transporter) 
3466,Volkswagen,22500.0,crossover,151,3.0,Diesel,yes,2009,Avensis
3467,Toyota,47500.0,crossover,45,3.0,Diesel,yes,2014,Sprinter 313
3468,BMW,4500.0,vagon,360,2.0,Petrol,yes,1993,Outlander
3469,BMW,8300.0,sedan,197,3.0,Petrol,yes,2001,E-Class
3470,Toyota,14300.0,hatch,60,1.6,Petrol,yes,2013,760
3471,Renault,18456.16,crossover,1,1.5,Diesel,yes,2016,Passat B6
3472,Renault,6999.0,van,173,1.5,Diesel,yes,2006,E-Class
3473,Mitsubishi,7500.0,sedan,94,1.6,Petrol,yes,2007,Passat B7
3474,Volkswagen,2850.0,sedan,350,2.0,Petrol,yes,1990,Vito
3475,Mercedes-Benz,5800.0,van,282,2.2,Diesel,yes,2001,525
3476,Toyota,3700.0,hatch,282,1.4,Petrol,yes,1995,T5 (Transporter)
3477,Renault,6555.0,vagon,180,1.5,Diesel,yes,2005,330
3478,Volkswagen,23999.0,sedan,80,1.8,Petrol,yes,2012,LT
3479,Mitsubishi,21500.0,crossover,47,2.4,Petrol,yes,2012,B-Class Electric Drive
3480,Volkswagen,5700.0,sedan,300,1.8,Petrol,yes,2001,525
3481,Volkswagen,4500.0,vagon,220,2.0,Diesel,no,2005,GL 350
3482,BMW,6800.0,sedan,297,2.5,Petrol,yes,2000,I3
3483,Toyota,22900.0,sedan,84,2.5,Petrol,yes,2012,Master
3484,Volkswagen,8500.0,van,210,2.5,Diesel,yes,2003,Q7
3485,Renault,8700.0,van,183,1.9,Diesel,yes,2004,730
3486,BMW,12200.0,sedan,239,3.0,Diesel,yes,2001,X6 M
3487,BMW,23900.0,crossover,235,3.0,Diesel,yes,2007,Lancer X
3488,Mitsubishi,16000.0,vagon,174,3.2,Diesel,yes,2006,A6
3489,Mitsubishi,7000.0,sedan,158,1.6,Petrol,yes,2007,ML 550
3490,Renault,9450.0,vagon,215,1.5,Diesel,yes,2008,T5 (Transporter)
3491,Mitsubishi,7400.0,sedan,148,1.6,Petrol,yes,2008,Caddy
3492,Renault,2350.0,vagon,245,1.9,Diesel,no,2003,E-Class
3493,Audi,3390.0,sedan,289,2.5,Diesel,no,2002,Megane
3494,BMW,40755.0,sedan,0,2.0,Petrol,yes,2016,E-Class
3495,Volkswagen,3300.0,vagon,430,1.8,Petrol,yes,1991,A6
3496,Volkswagen,49500.0,crossover,80,3.0,Diesel,yes,2014,Q7
3497,Renault,8700.0,hatch,100,1.5,Diesel,yes,2010,CLC 180
3498,Mercedes-Benz,20400.0,sedan,190,1.8,Gas,yes,2011,Lancer
3499,BMW,17700.0,sedan,98,2.0,Petrol,yes,2011,Rav 4
3500,BMW,17900.0,sedan,69,2.0,Petrol,yes,2008,Passat B4
3501,Mercedes-Benz,5500.0,sedan,269,2.2,Petrol,yes,1994,Q7
3502,Mercedes-Benz,6200.0,sedan,221,1.8,Gas,yes,2004,Jetta
3503,Mercedes-Benz,3500.0,van,257,2.2,Diesel,no,2002,Caddy
3504,BMW,8100.0,vagon,180,2.0,Diesel,no,2011,Camry
3505,Toyota,2499.0,vagon,254,2.0,Diesel,no,2000,Lancer
3506,Audi,3150.0,sedan,10,2.8,Petrol,yes,1991,318
3507,Audi,4000.0,sedan,380,2.8,Petrol,yes,1997,Auris
3508,Audi,4000.0,vagon,234,2.5,Diesel,no,2001,Passat B4
3509,BMW,2050.0,vagon,300,2.5,Diesel,no,1997,Golf GTI
3510,Mercedes-Benz,2600.0,hatch,178,1.7,Diesel,no,1999,X5
3511,Mercedes-Benz,24500.0,sedan,222,5.5,Petrol,yes,2005,X1
3512,BMW,14600.0,sedan,116,2.5,Diesel,yes,2004,T5 (Transporter)
3513,Mercedes-Benz,16900.0,van,180,3.0,Diesel,yes,2008,FJ Cruiser
3514,Volkswagen,14500.0,crossover,173,2.5,Diesel,yes,2005,E-Class
3515,Volkswagen,38365.0,sedan,0,2.0,Diesel,yes,2016,Q7
3516,Mercedes-Benz,17800.0,van,162,1.8,Diesel,yes,2012,Trafic
3517,Renault,5000.0,sedan,200,1.4,Petrol,yes,2007,GL 450
3518,Toyota,42000.0,crossover,97,4.0,Petrol,yes,2010,530
3519,BMW,35500.0,sedan,67,3.0,Petrol,yes,2011,Scenic
3520,BMW,3000.0,sedan,190,2.0,Petrol,no,2000,Kangoo
3521,BMW,22600.0,crossover,69,3.0,Petrol,no,2013,Megane
3522,Volkswagen,12900.0,other,142,2.0,Petrol,yes,2007,Passat B4
3523,Mercedes-Benz,7600.0,van,240,2.2,Diesel,yes,2005,Kangoo
3524,Toyota,37700.0,crossover,47,5.7,Gas,yes,2009,C-Class
3525,Toyota,8300.0,sedan,168,2.0,Petrol,yes,2004,Carisma
3526,BMW,65500.0,crossover,1,2.0,Diesel,yes,2016,Sprinter 313
3527,Audi,34500.0,sedan,71,2.8,Petrol,yes,2012,Master
3528,Toyota,7500.0,sedan,185,3.0,Gas,yes,2004,Auris
3529,Volkswagen,13900.0,vagon,123,1.4,Gas,yes,2013,Passat B7
3530,Renault,4000.0,van,194,1.9,Diesel,yes,2000,Passat B5
3531,Audi,2300.0,vagon,250,2.5,Diesel,no,2001,S 400
3532,Renault,5650.0,van,140,1.4,Petrol,yes,2009,Vito
3533,Volkswagen,11800.0,other,200,1.9,Diesel,yes,2007,Passat B7
3534,Audi,44000.0,hatch,1,1.4,Petrol,yes,2016,E-Class
3535,Audi,23400.0,crossover,105,4.2,Gas,yes,2007,Megane
3536,BMW,2666.0,sedan,360,2.5,Diesel,no,1996,Passat B6
3537,BMW,23900.0,crossover,60,2.0,Petrol,yes,2013,B 180
3538,Toyota,14000.0,sedan,25,2.5,Petrol,yes,2014,Land Cruiser Prado
3539,BMW,69999.0,crossover,1,2.0,Petrol,yes,2016,Sprinter 313
3540,Mercedes-Benz,58999.0,crossover,0,2.2,Diesel,yes,2016,GLS 350
3541,Audi,22500.0,other,71,3.6,Petrol,yes,2007,Kangoo
3542,Toyota,10300.0,sedan,108,1.6,Petrol,yes,2008,ML 500
3543,Renault,9300.0,van,200,1.5,Diesel,yes,2009,GLE-Class
3544,Audi,37800.0,other,126,3.0,Diesel,yes,2010,S 400
3545,Toyota,10400.0,sedan,144,1.3,Petrol,yes,2012,X6
3546,Renault,6700.0,van,160,1.5,Diesel,yes,2012,Rav 4
3547,Renault,7400.0,van,156,1.5,Diesel,yes,2012,C-Class
3548,Renault,11200.0,van,157,1.5,Diesel,yes,2012,L 200
3549,Toyota,25900.0,crossover,97,4.0,Petrol,yes,2009,520
3550,Mercedes-Benz,11500.0,van,381,2.2,Diesel,yes,2006,Land Cruiser Prado
3551,Renault,11500.0,vagon,230,1.5,Diesel,yes,2012,530
3552,Toyota,2600.0,sedan,218,2.2,Petrol,yes,1994,Trafic
3553,Mercedes-Benz,55000.0,crossover,40,4.6,Petrol,yes,2013,Vito
3554,Renault,6650.0,hatch,274,1.5,Diesel,yes,2006,Megane
3555,Mercedes-Benz,11900.0,van,215,2.2,Diesel,yes,2011,525
3556,Renault,8600.0,van,100,1.5,Diesel,yes,2012,530
3557,Mercedes-Benz,6700.0,van,310,2.2,Diesel,yes,2001,325
3558,Volkswagen,21500.0,crossover,178,3.0,Diesel,yes,2008,Auris
3559,Toyota,17777.0,other,120,2.7,Gas,yes,2006,328
3560,BMW,29000.0,sedan,170,2.0,Diesel,yes,2011,Carisma
3561,Volkswagen,7300.0,sedan,125,1.6,Petrol,yes,2005,Passat B4
3562,BMW,58000.0,crossover,64,2.0,Diesel,yes,2015,Polo
3563,Toyota,43999.0,other,1,2.8,Diesel,yes,2016,Vito
3564,Volkswagen,16450.0,van,143,2.0,Diesel,yes,2012,Vento
3565,Toyota,26900.0,crossover,118,2.7,Petrol,yes,2011,GL 350
3566,BMW,13900.0,sedan,262,4.0,Diesel,yes,2003,Caddy
3567,Mercedes-Benz,5500.0,sedan,250,2.7,Diesel,no,2003,Land Cruiser 200
3568,Volkswagen,3350.0,other,223,1.9,Diesel,yes,1997,Avensis
3569,Volkswagen,9800.0,hatch,98,1.6,Gas,yes,2010,Scirocco
3570,Mercedes-Benz,13899.0,hatch,232,3.0,Diesel,yes,2007,Lancer X
3571,Mercedes-Benz,15200.0,sedan,195,3.0,Diesel,yes,2007,S 600
3572,Toyota,8900.0,sedan,87,1.6,Petrol,yes,2008,Touareg
3573,Mitsubishi,17800.0,crossover,111,2.4,Petrol,yes,2011,Outlander
3574,Audi,2650.0,vagon,270,2.5,Diesel,no,2001,Lancer X
3575,Mitsubishi,10200.0,sedan,102,2.0,Gas,yes,2008,328
3576,Toyota,12500.0,sedan,150,2.4,Petrol,yes,2007,A6
3577,Audi,2500.0,hatch,200,1.6,Petrol,no,1999,Outlander
3578,Toyota,16200.0,crossover,219,2.7,Petrol,yes,2006,523
3579,BMW,28000.0,sedan,127,2.5,Petrol,yes,2010,Golf IV
3580,Mercedes-Benz,5000.0,sedan,240,2.2,Diesel,no,2004,Scenic
3581,Toyota,8900.0,sedan,154,1.6,Gas,yes,2008,220
3582,BMW,29900.0,crossover,182,3.0,Petrol,yes,2008,Golf V
3583,Mercedes-Benz,12950.0,other,199,2.2,Diesel,yes,2012,Vito
3584,Volkswagen,19999.0,van,152,2.0,Diesel,yes,2012,Phaeton
3585,Audi,10000.0,sedan,131,1.8,Petrol,yes,2005,Galant
3586,BMW,39500.0,vagon,93,2.0,Diesel,yes,2012,Vito
3587,Volkswagen,7900.0,other,123,1.4,Petrol,yes,2008,A8
3588,Mercedes-Benz,15900.0,sedan,216,5.0,Petrol,yes,2007,Kangoo
3589,Mitsubishi,6700.0,sedan,155,1.6,Gas,yes,2007,Carisma
3590,Renault,9500.0,van,189,2.0,Diesel,yes,2010,A5
3591,Audi,3600.0,sedan,374,2.5,Diesel,no,2001,Caddy
3592,Renault,9150.0,van,220,2.0,Diesel,yes,2007,Pajero Sport
3593,Mercedes-Benz,12900.0,van,185,2.2,Diesel,yes,2011,520
3594,Renault,11500.0,vagon,175,1.5,Diesel,yes,2011,Pajero Wagon
3595,Toyota,39500.0,other,1,2.8,Diesel,yes,2016,Camry
3596,Renault,4200.0,sedan,310,1.4,Petrol,yes,2003,520
3597,BMW,4100.0,sedan,26,3.0,Diesel,no,2001,Golf IV
3598,Volkswagen,9200.0,van,248,1.9,Diesel,yes,2007,Sandero
3599,Audi,11400.0,crossover,250,2.5,Diesel,yes,2005,Passat B6
3600,Volkswagen,24000.0,sedan,3,1.6,Diesel,yes,2016,Viano
3601,Renault,1800.0,hatch,1,1.4,Gas,yes,1988,520
3602,Mercedes-Benz,3799.0,sedan,210,2.0,Petrol,yes,1995,Kangoo
3603,Mercedes-Benz,110000.0,crossover,0,3.0,Diesel,yes,2016,T4 (Transporter)
3604,BMW,16999.0,vagon,213,3.0,Diesel,yes,2007,Corolla
3605,Audi,6700.0,sedan,340,2.6,Gas,yes,1997,Kangoo
3606,Toyota,2200.0,hatch,50,2.0,Petrol,yes,1991,525
3607,Toyota,4500.0,sedan,238,1.8,Petrol,yes,1996,CL 63 AMG
3608,BMW,10999.0,sedan,225,3.0,Diesel,yes,2003,Scenic
3609,BMW,4000.0,sedan,380,2.0,Petrol,yes,1991,Pajero Wagon
3610,Volkswagen,5400.0,vagon,250,1.6,Petrol,yes,2003,A6 Allroad
3611,Mercedes-Benz,1700.0,sedan,300,2.0,Gas,no,1998,X5
3612,Audi,4000.0,sedan,320,2.8,Petrol,yes,1992,Touareg
3613,Mercedes-Benz,55000.0,crossover,127,5.5,Petrol,yes,2008,E-Class
3614,BMW,2500.0,sedan,44,2.5,Diesel,no,1997,S 430
3615,Mitsubishi,15999.0,crossover,149,3.0,Gas,yes,2008,523
3616,Mercedes-Benz,7800.0,hatch,125,2.3,Petrol,yes,2001,530
3617,Volkswagen,12114.35,sedan,0,1.6,Petrol,yes,2016,Bora
3618,Volkswagen,12500.0,sedan,118,1.6,Diesel,yes,2011,535
3619,Renault,11500.0,van,160,1.5,Diesel,yes,2010,Megane
3620,Volkswagen,10999.0,other,240,2.5,Diesel,yes,2005,320
3621,Mercedes-Benz,15300.0,other,234,2.2,Diesel,yes,2008,A4
3622,Mercedes-Benz,12300.0,sedan,300,2.2,Diesel,yes,2003,T5 (Transporter) 
3623,Volkswagen,12400.0,other,248,2.5,Diesel,yes,2007,Rav 4
3624,Mercedes-Benz,50800.0,crossover,30,3.5,Diesel,yes,2013,Touareg
3625,BMW,77500.0,crossover,1,3.0,Petrol,yes,2016,Land Cruiser 200
3626,Renault,6800.0,van,119,1.5,Diesel,yes,2012,Caddy
3627,BMW,6399.0,sedan,282,2.0,Petrol,yes,1995,Aygo
3628,Audi,3550.0,sedan,196,2.8,Petrol,no,1997,520
3629,BMW,31800.0,sedan,115,3.0,Diesel,yes,2010,520
3630,Volkswagen,1700.0,hatch,247,1.4,Petrol,no,1999,C-Class
3631,Mercedes-Benz,14900.0,sedan,171,3.2,Gas,yes,2006,210
3632,Mercedes-Benz,5100.0,sedan,295,3.0,Diesel,yes,1994,A8
3633,Renault,12800.0,hatch,125,1.1,Diesel,yes,2012,Land Cruiser Prado
3634,BMW,5650.0,sedan,284,2.0,Petrol,yes,1998,X6
3635,Audi,5200.0,sedan,250,1.8,Other,yes,1996,Kangoo
3636,Renault,10100.0,vagon,190,2.0,Diesel,yes,2012,S 500
3637,Mercedes-Benz,14750.0,sedan,220,3.0,Diesel,yes,2005,CLS 350
